country,iso_code,date,total_vaccinations_x,people_vaccinated_x,people_fully_vaccinated_x,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred_x,people_vaccinated_per_hundred_x,people_fully_vaccinated_per_hundred_x,daily_vaccinations_per_million,vaccines,source_name,source_website,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations_y,people_vaccinated_y,people_fully_vaccinated_y,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred_y,people_vaccinated_per_hundred_y,people_fully_vaccinated_per_hundred_y,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Malta,MLT,1/7/2021,,,,,327,,,,741,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,13776,164,143.143,228,1,1.286,31199.962,371.428,324.191,516.376,2.265,2.912,1.31,,,,,,,,,3639,536575,1215.238,8.242,2733,6.19,0.052,19.1,tests performed,,,,,327,,,,741,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/8/2021,,,,,350,,,,793,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,13967,191,151.143,230,2,1.571,31632.54,432.578,342.309,520.905,4.53,3.559,1.3,,,,,,,,,3592,540167,1223.373,8.135,2987,6.765,0.051,19.8,tests performed,,,,,350,,,,793,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/9/2021,,,,,373,,,,845,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,14212,245,173.571,232,2,1.714,32187.417,554.877,393.106,525.435,4.53,3.883,1.28,,,,,,,,,3299,543466,1230.845,7.472,3174,7.188,0.055,18.3,tests performed,,,,,373,,,,845,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/10/2021,,,,,396,,,,897,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,14396,184,187.714,233,1,1.857,32604.141,416.724,425.136,527.7,2.265,4.206,1.24,,,,,,,34.889,79.018,3355,546821,1238.443,7.598,3236,7.329,0.058,17.2,tests performed,,,,,396,,,,897,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/11/2021,4870,,,,419,1.1,,,949,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,14529,133,185.571,233,0,1.571,32905.361,301.219,420.283,527.7,0,3.559,1.19,,,,,,,,,3354,550175,1246.039,7.596,3344,7.574,0.055,18,tests performed,4870,,,,419,1.1,,,949,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/12/2021,,,,,524,,,,1187,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,14769,240,197.286,234,1,1.143,33448.914,543.553,446.814,529.965,2.265,2.588,1.18,,,,,,,,,3403,553578,1253.747,7.707,3350,7.587,0.059,17,tests performed,,,,,524,,,,1187,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/13/2021,,,,,629,,,,1425,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,14958,189,192.286,234,0,1,33876.962,428.048,435.49,529.965,0,2.265,1.14,,,,,,,,,3512,557090,1261.701,7.954,3451,7.816,0.056,17.9,tests performed,,,,,629,,,,1425,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/14/2021,,,,,735,,,,1665,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,15079,121,186.143,235,1,1,34151.004,274.041,421.577,532.229,2.265,2.265,1.1,,,,,,,,,3602,560692,1269.858,8.158,3445,7.802,0.054,18.5,tests performed,,,,,735,,,,1665,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/15/2021,9496,,,,840,2.15,,,1902,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,15272,193,186.429,236,1,0.857,34588.111,437.107,422.224,534.494,2.265,1.941,1.08,,,,,,,,,3293,563985,1277.316,7.458,3403,7.707,0.055,18.3,tests performed,9496,,,,840,2.15,,,1902,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/16/2021,,,,,938,,,,2124,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,15447,175,176.429,238,2,0.857,34984.452,396.341,399.576,539.024,4.53,1.941,1.06,,,,,,,,,2866,566851,1283.807,6.491,3341,7.567,0.053,18.9,tests performed,,,,,938,,,,2124,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/17/2021,11705,,,,1036,2.65,,,2346,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,15588,141,170.286,239,1,0.857,35303.79,319.338,385.664,541.289,2.265,1.941,1.04,,,,,,,42.941,97.253,3239,570090,1291.143,7.336,3324,7.528,0.051,19.5,tests performed,11705,,,,1036,2.65,,,2346,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/18/2021,13002,,,1297,1162,2.94,,,2632,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,15742,154,173.286,241,2,1.143,35652.57,348.78,392.458,545.818,4.53,2.588,1.04,,,,,,,,,3481,573571,1299.027,7.884,3342,7.569,0.052,19.3,tests performed,13002,,,1297,1162,2.94,,,2632,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/19/2021,14276,,,1274,1178,3.23,,,2668,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,15942,200,167.571,242,1,1.143,36105.531,452.961,379.517,548.083,2.265,2.588,1.04,,,,,,,,,3879,577450,1307.812,8.785,3410,7.723,0.049,20.3,tests performed,14276,,,1274,1178,3.23,,,2668,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/20/2021,15316,,,1040,1162,3.47,,,2632,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,16129,187,167.286,244,2,1.429,36529.05,423.519,378.87,552.613,4.53,3.235,1.03,,,,,,,,,,,,,,,,,,15316,,,1040,1162,3.47,,,2632,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/21/2021,16531,,,1215,1170,3.74,,,2650,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,16280,151,171.571,245,1,1.429,36871.035,341.986,388.576,554.877,2.265,3.235,1.01,,,,,,,,,,,,,,,,,,16531,,,1215,1170,3.74,,,2650,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/22/2021,17767,,,1236,1182,4.02,,,2677,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,16423,143,164.429,248,3,1.714,37194.902,323.867,372.399,561.672,6.794,3.883,1,,,,,,,,,,,,,,,,,,17767,,,1236,1182,4.02,,,2677,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/23/2021,18930,,,1163,1190,4.29,,,2695,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,16542,119,156.429,250,2,1.714,37464.414,269.512,354.28,566.201,4.53,3.883,,,,,,,,,,,,,,,,,,,18930,,,1163,1190,4.29,,,2695,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/24/2021,19981,18783,1198,1051,1182,4.53,4.25,0.27,2677,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,16658,116,152.857,251,1,1.714,37727.132,262.717,346.192,568.466,2.265,3.883,,,,,,,,18.787,42.548,,,,,,,,,,19981,18783,1198,1051,1182,4.53,4.25,0.27,2677,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/25/2021,21172,19709,1463,1191,1167,4.8,4.46,0.33,2643,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,16861,203,159.857,253,2,1.714,38186.887,459.756,362.045,572.996,4.53,3.883,,,,,,,,,,,,,,,,,,,21172,19709,1463,1191,1167,4.8,4.46,0.33,2643,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/26/2021,22371,20677,1694,1199,1156,5.07,4.68,0.38,2618,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,16999,138,151,255,2,1.857,38499.43,312.543,341.986,577.525,4.53,4.206,,,,,,,,,,,,,,,,,,,22371,20677,1694,1199,1156,5.07,4.68,0.38,2618,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/27/2021,23512,21417,2095,1141,1171,5.33,4.85,0.47,2652,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,17192,193,151.857,258,3,2,38936.538,437.107,343.927,584.32,6.794,4.53,,,,,,,,,,,,,,,,,,,23512,21417,2095,1141,1171,5.33,4.85,0.47,2652,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/28/2021,24680,22162,2518,1168,1164,5.59,5.02,0.57,2636,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,17400,208,160,261,3,2.286,39407.617,471.08,362.369,591.114,6.794,5.177,,,,,,,,,,,,,,,,,,,24680,22162,2518,1168,1164,5.59,5.02,0.57,2636,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/29/2021,25822,22853,2969,1142,1151,5.85,5.18,0.67,2607,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,17585,185,166,264,3,2.286,39826.606,418.989,375.958,597.909,6.794,5.177,,,,,,,,,,,,,,,,,,,25822,22853,2969,1142,1151,5.85,5.18,0.67,2607,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/30/2021,26847,23391,3456,1025,1131,6.08,5.3,0.78,2561,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,17721,136,168.429,265,1,2.143,40134.62,308.014,381.458,600.173,2.265,4.853,,,,,,,,,,,,,,,,,,,26847,23391,3456,1025,1131,6.08,5.3,0.78,2561,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,1/31/2021,,,,,1046,,,,2369,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,17903,182,177.857,267,2,2.286,40546.815,412.195,402.812,604.703,4.53,5.177,,,,,,,,23.26,52.679,,,,,,,,,,,,,,1046,,,,2369,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,2/1/2021,27759,23811,3948,,941,6.29,5.39,0.89,2131,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,18027,124,166.571,269,2,2.286,40827.651,280.836,377.252,609.233,4.53,5.177,,,,,,,,,,,,,,,,,,,27759,23811,3948,,941,6.29,5.39,0.89,2131,52.78,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,2/2/2021,29002,24526,4476,1243,947,6.57,5.55,1.01,2145,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,18168,141,167,270,1,2.143,41146.988,319.338,378.223,611.498,2.265,4.853,,,,,,,,,,,,,,,,,,,29002,24526,4476,1243,947,6.57,5.55,1.01,2145,,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Malta,MLT,2/3/2021,30252,25361,4891,1250,963,6.85,5.74,1.11,2181,Pfizer/BioNTech,Ministry of Health,https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx,Europe,Malta,18306,138,159.143,273,3,2.143,41459.531,312.543,360.428,618.292,6.794,4.853,,,,,,,,,,,,,,,,,,,30252,25361,4891,1250,963,6.85,5.74,1.11,2181,,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,0.878
Mexico,MEX,12/24/2020,2924,2924,,,,0,0,,,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1362564,12485,10466.571,121172,861,669.286,10568.021,96.833,81.179,939.808,6.678,5.191,1.05,,,,,,,,,25211,3219992,24.974,0.196,25664,0.199,0.4,2.5,people tested,2924,2924,,,,0,0,,,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,12/25/2020,,,,,1300,,,,10,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1372243,9679,10099.571,121837,665,655.429,10643.091,75.07,78.332,944.965,5.158,5.083,1.05,,,,,,,,,4266,3224258,25.007,0.033,21738,0.169,0.408,2.5,people tested,,,,,1300,,,,10,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,12/26/2020,,,,,1300,,,,10,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1377217,4974,9077.429,122026,189,592.857,10681.669,38.578,70.404,946.431,1.466,4.598,1.05,,,,,,,,,11510,3235768,25.097,0.089,21056,0.163,0.416,2.4,people tested,,,,,1300,,,,10,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,12/27/2020,6824,6824,,,1300,0.01,0.01,,10,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1383434,6217,8984.143,122426,400,603.429,10729.888,48.219,69.681,949.534,3.102,4.68,1.05,,,,,,,,,7304,3243072,25.153,0.057,21170,0.164,0.418,2.4,people tested,6824,6824,,,1300,0.01,0.01,,10,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,12/28/2020,9579,9579,,2755,1664,0.01,0.01,,13,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1389430,5996,9073.571,122855,429,608.143,10776.393,46.505,70.374,952.861,3.327,4.717,1.06,,,,,,,,,36752,3279824,25.438,0.285,21512,0.167,0.419,2.4,people tested,9579,9579,,2755,1664,0.01,0.01,,13,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,12/29/2020,18529,18529,,8950,3121,0.01,0.01,,24,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1401529,12099,9014.714,123845,990,621.429,10870.232,93.84,69.918,960.539,7.678,4.82,1.07,,,,,,,,,37566,3317390,25.73,0.291,22074,0.171,0.419,2.4,people tested,18529,18529,,8950,3121,0.01,0.01,,24,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,12/30/2020,24998,24998,,6469,3679,0.02,0.02,,29,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1413935,12406,9122.286,124897,1052,655.143,10966.453,96.221,70.752,968.699,8.159,5.081,1.08,,,,,,,,,36333,3353723,26.011,0.282,22706,0.176,0.419,2.4,people tested,24998,24998,,6469,3679,0.02,0.02,,29,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,12/31/2020,,,,,3695,,,,29,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1426094,12159,9075.714,125807,910,662.143,11060.758,94.305,70.391,975.757,7.058,5.136,1.08,,,,,,,,,28621,3382344,26.233,0.222,23193,0.18,0.42,2.4,people tested,,,,,3695,,,,29,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,1/1/2021,,,,,4051,,,,31,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1437185,11091,9277.429,126507,700,667.143,11146.78,86.022,71.956,981.186,5.429,5.174,1.08,,,,,,,,,5233,3387577,26.274,0.041,23331,0.181,0.421,2.4,people tested,,,,,4051,,,,31,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,1/2/2021,,,,,4407,,,,34,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1443544,6359,9475.286,126851,344,689.286,11196.1,49.32,73.49,983.854,2.668,5.346,1.09,,,,,,,,,13514,3401091,26.379,0.105,23618,0.183,0.42,2.4,people tested,,,,,4407,,,,34,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,1/3/2021,,,,,4763,,,,37,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1448755,5211,9331.571,127213,362,683.857,11236.516,40.416,72.375,986.662,2.808,5.304,1.09,,,,,,,,,8674,3409765,26.446,0.067,23813,0.185,0.421,2.4,people tested,,,,,4763,,,,37,71.76,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,1/4/2021,43960,43960,,,4912,0.03,0.03,,38,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1455219,6464,9398.429,127757,544,700.286,11286.651,50.135,72.894,990.881,4.219,5.431,1.1,,,,,,,,,38221,3447986,26.743,0.296,24023,0.186,0.429,2.3,people tested,43960,43960,,,4912,0.03,0.03,,38,73.15,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,1/5/2021,48236,48236,,4276,4244,0.04,0.04,,33,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1466490,11271,9280.143,128822,1065,711,11374.069,87.418,71.977,999.141,8.26,5.515,1.12,,,,,,,,,40791,3488777,27.059,0.316,24484,0.19,0.438,2.3,people tested,48236,48236,,4276,4244,0.04,0.04,,33,73.15,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,1/6/2021,53185,53185,,4949,4027,0.04,0.04,,31,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1479835,13345,9414.286,129987,1165,727.143,11477.572,103.504,73.017,1008.177,9.036,5.64,1.13,,,,,,,,,39900,3528677,27.368,0.309,24993,0.194,0.45,2.2,people tested,53185,53185,,4949,4027,0.04,0.04,,31,73.15,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,1/7/2021,58402,58402,,5217,4230,0.05,0.05,,33,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1493569,13734,9639.286,131031,1044,746.286,11584.093,106.521,74.762,1016.274,8.097,5.788,1.14,,,,,,,,,41812,3570489,27.693,0.324,26878,0.208,0.452,2.2,people tested,58402,58402,,5217,4230,0.05,0.05,,33,73.15,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,1/8/2021,67468,67468,,9066,4984,0.05,0.05,,39,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1507931,14362,10106.571,132069,1038,794.571,11695.484,111.391,78.386,1024.325,8.051,6.163,1.15,,,,,,,,,39789,3610278,28.001,0.309,31814,0.247,0.447,2.2,people tested,67468,67468,,9066,4984,0.05,0.05,,39,73.15,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,1/9/2021,74794,74794,,7326,5488,0.06,0.06,,43,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1524036,16105,11498.857,133204,1135,907.571,11820.394,124.91,89.185,1033.128,8.803,7.039,1.15,,,,,,,,,20067,3630345,28.157,0.156,32751,0.254,0.447,2.2,people tested,74794,74794,,7326,5488,0.06,0.06,,43,73.15,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
Mexico,MEX,1/10/2021,81300,81300,,6506,5876,0.06,0.06,,46,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es,North America,Mexico,1534039,10003,12183.429,133706,502,927.571,11897.978,77.583,94.494,1037.021,3.894,7.194,1.16,,,,,,,,,9149,3639494,28.228,0.071,32818,0.255,0.448,2.2,people tested,81300,81300,,6506,5876,0.06,0.06,,46,73.15,128932753,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.774
